"Region","District","PMA","Metro","TDA Market","Segments","Gender","Make","Model","Series","Est Household Income","Enhanced Ethnic Groups","Specific Ethnic Groups","Luxury and Non Luxury","Country","Count"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","UND","NOT APPLICABLE","OTHER","JEWISH","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","AUDI","Q3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","GREEK","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","AUDI","Q3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","ASIAN","CHINESE","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","2"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","UND","NOT APPLICABLE","EURASIAN","RUSSIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","2"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","ASIAN","CHINESE","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","EASTERN EUROPEAN","POLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","HISPANIC","PUERTO RICO","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","4"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRS","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","ASIAN","CHINESE","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","HISPANIC","CUBA","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","HISPANIC","PUERTO RICO","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","GREEK","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ALFA ROMEO","STELVIO","TI","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","AFRICAN AMERICAN","AFRICAN AMERICAN","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","OTHER","JEWISH","LUXURY","USA","2"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","3"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","2"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","WELSH","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","ACURA","MDX","TEC","NOT APPLICABLE","ASIAN","CHINESE","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","WELSH","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","AUDI","Q5","PRM","NOT APPLICABLE","ASIAN","INDIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","AUDI","Q5","PRM","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","FEMALE","AUDI","Q7","PRS","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","FEMALE","AUDI","Q7","PRS","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","FEMALE","AUDI","Q7","PRS","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PPS","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","2"
"BOSTON","BOSTON - 2","TOYOTA OF WELLESLEY - 20113","BOSTON SM","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY COUPE","MALE","AUDI","A5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","ACURA","TLX","TLX","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","ALFA ROMEO","GIULIA","Q4","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","MALE","ACURA","TLX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","MALE","ALFA ROMEO","GIULIA","Q4","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PPS","NOT APPLICABLE","EURASIAN","RUSSIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PRM","NOT APPLICABLE","OTHER","JEWISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","ENTRY LUXURY SUV","UNKNOWN","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","GREEK","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","PORTUGUESE","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","ADV","NOT APPLICABLE","HISPANIC","DOMINICAN REPUBLIC","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BALISE TOYOTA OF WARWICK - 38026","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","ACURA","MDX","ADV","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BRISTOL TOYOTA INC - 20140","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","ACURA","TLX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","PORTUGUESE","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BRISTOL TOYOTA INC - 20140","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","UNKNOWN","ACURA","TLX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","PORTUGUESE","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BRISTOL TOYOTA INC - 20140","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","TEC","NOT APPLICABLE","ASIAN","CHINESE","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BRISTOL TOYOTA INC - 20140","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BRISTOL TOYOTA INC - 20140","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","PORTUGUESE","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BRISTOL TOYOTA INC - 20140","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BRISTOL TOYOTA INC - 20140","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","BRISTOL TOYOTA INC - 20140","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","ENTRY LUXURY","FEMALE","AUDI","A3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","PRESTIGE LUXURY","MALE","AUDI","A8","L","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY COUPE","FEMALE","AUDI","A5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY COUPE","MALE","AUDI","A5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","DUTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","ALFA ROMEO","GIULIA","Q4","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","MALE","ACURA","TLX","UND","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","COLONIAL TOYOTA - 38029","PROVDNC RI","NEW ENGLAND TDA","MID LUXURY SUV","FEMALE","AUDI","Q7","PRS","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY","FEMALE","ACURA","ILX","MTL","NOT APPLICABLE","WESTERN EUROPEAN","PORTUGUESE","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY","FEMALE","AUDI","A3","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY COUPE","FEMALE","AUDI","A5","PRS","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY COUPE","MALE","AUDI","A5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","MIDDLE EASTERN","PERSIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","OTHER","JEWISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","FALMOUTH TOYOTA - 20096","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRS","NOT APPLICABLE","EURASIAN","ARMENIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","GRIECO TOYOTA - 38030","PROVDNC RI","NEW ENGLAND TDA","ENTRY LUXURY","MALE","ACURA","ILX","PRM","NOT APPLICABLE","AFRICAN AMERICAN","AFRICAN AMERICAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","GRIECO TOYOTA - 38030","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","ALFA ROMEO","GIULIA","TIQ","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","GRIECO TOYOTA - 38030","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","AUDI","A4","2.0","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","GRIECO TOYOTA - 38030","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","AUDI","A4 ALLROAD","ALL","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","GRIECO TOYOTA - 38030","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY","MALE","ACURA","TLX","MTL","NOT APPLICABLE","HISPANIC","PUERTO RICO","LUXURY","USA","1"
"BOSTON","BOSTON - 3","GRIECO TOYOTA - 38030","PROVDNC RI","NEW ENGLAND TDA","MID LUXURY","FEMALE","AUDI","A6","PPS","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","GRIECO TOYOTA - 38030","PROVDNC RI","NEW ENGLAND TDA","ENTRY LUXURY SUV","UNKNOWN","ACURA","RDX","TEC","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","3"
"BOSTON","BOSTON - 3","GRIECO TOYOTA - 38030","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","GRIECO TOYOTA - 38030","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","GRIECO TOYOTA - 38030","PROVDNC RI","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","HYANNIS TOYOTA - 20137","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY COUPE","MALE","AUDI","A5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","HYANNIS TOYOTA - 20137","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","ACURA","TLX","TLX","NOT APPLICABLE","EURASIAN","RUSSIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","HYANNIS TOYOTA - 20137","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY","MALE","AUDI","A6","PRE","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","HYANNIS TOYOTA - 20137","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 3","HYANNIS TOYOTA - 20137","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","HYANNIS TOYOTA - 20137","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","EASTERN EUROPEAN","POLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","HYANNIS TOYOTA - 20137","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","GREEK","LUXURY","USA","1"
"BOSTON","BOSTON - 3","HYANNIS TOYOTA - 20137","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","HYANNIS TOYOTA - 20137","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","HYANNIS TOYOTA - 20137","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 3","HYANNIS TOYOTA - 20137","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
